               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,             0.02313,            0.019089,           0.0018192,             0.89894,             0.85584,             0.88825,             0.60132,            0.022317,           0.0075008,           0.0011827,            0.002525,            0.002525,            0.002525
                 152,            0.023185,            0.020298,           0.0019015,             0.92813,             0.83186,             0.89713,             0.61498,            0.022155,           0.0073879,          0.00099224,           0.0024991,           0.0024991,           0.0024991
                 153,            0.022845,            0.019595,           0.0017984,             0.92957,              0.8393,             0.90269,             0.61416,            0.022053,            0.007415,           0.0011263,           0.0024732,           0.0024732,           0.0024732
                 154,            0.022665,            0.019585,           0.0016527,              0.9369,             0.81526,              0.8945,             0.60444,            0.022133,           0.0074235,           0.0011022,           0.0024473,           0.0024473,           0.0024473
                 155,            0.022419,            0.018285,           0.0016859,             0.90863,             0.83501,             0.89101,             0.62067,            0.021655,           0.0072615,            0.001287,           0.0024214,           0.0024214,           0.0024214
                 156,            0.022862,             0.01873,           0.0017465,             0.85625,             0.87129,             0.89965,             0.61654,            0.021935,           0.0074034,           0.0012393,           0.0023955,           0.0023955,           0.0023955
                 157,            0.022866,            0.018623,           0.0016345,             0.88159,             0.84072,             0.89725,             0.61118,            0.022045,           0.0073609,           0.0011817,           0.0023696,           0.0023696,           0.0023696
                 158,            0.022957,             0.02019,           0.0019502,             0.85848,             0.85405,             0.89926,             0.61402,            0.022179,           0.0074581,           0.0012332,           0.0023437,           0.0023437,           0.0023437
                 159,             0.02256,             0.01951,           0.0017608,             0.91577,             0.83301,             0.90673,             0.61818,            0.021966,           0.0072736,           0.0011528,           0.0023179,           0.0023179,           0.0023179
                 160,            0.022613,            0.017896,           0.0017703,             0.93551,             0.82727,             0.90254,             0.61404,            0.021935,           0.0074139,           0.0010426,           0.0022921,           0.0022921,           0.0022921
                 161,            0.022397,             0.01966,           0.0015927,             0.92664,             0.83684,             0.91277,             0.61997,            0.021964,           0.0073948,           0.0013144,           0.0022663,           0.0022663,           0.0022663
                 162,            0.022811,            0.020318,           0.0016216,             0.90251,             0.84527,             0.90758,             0.62122,            0.021539,           0.0072521,           0.0013245,           0.0022405,           0.0022405,           0.0022405
                 163,             0.02185,            0.018446,            0.001526,             0.91213,             0.82837,             0.89625,             0.61855,            0.021649,           0.0074596,          0.00099698,           0.0022148,           0.0022148,           0.0022148
                 164,            0.022387,            0.019682,           0.0016972,             0.90872,             0.83151,             0.89408,             0.61268,            0.021866,            0.007676,          0.00098411,           0.0021891,           0.0021891,           0.0021891
                 165,            0.022297,            0.017842,           0.0015675,             0.89481,             0.83977,              0.9017,             0.61704,            0.021771,           0.0074455,           0.0011949,           0.0021634,           0.0021634,           0.0021634
                 166,            0.022148,            0.018976,           0.0015206,             0.88941,             0.85217,             0.90076,             0.61534,            0.022205,           0.0072931,           0.0011564,           0.0021378,           0.0021378,           0.0021378
                 167,            0.021975,            0.018744,           0.0015766,             0.91741,             0.83366,             0.90892,             0.61818,            0.022034,           0.0072382,           0.0011225,           0.0021122,           0.0021122,           0.0021122
                 168,            0.022318,            0.018768,           0.0016181,             0.87684,             0.86521,             0.89507,             0.61737,            0.021914,           0.0073636,           0.0010738,           0.0020867,           0.0020867,           0.0020867
                 169,            0.022222,            0.019552,           0.0017404,             0.92134,             0.80407,             0.89239,             0.62025,            0.021902,           0.0072924,           0.0012103,           0.0020612,           0.0020612,           0.0020612
                 170,             0.02174,            0.018442,           0.0014597,             0.87863,             0.85704,              0.9025,             0.62146,            0.022118,           0.0073374,           0.0010967,           0.0020358,           0.0020358,           0.0020358
                 171,            0.022254,             0.01915,           0.0015656,             0.92697,              0.8219,             0.89172,             0.61408,            0.022239,           0.0075505,           0.0011233,           0.0020104,           0.0020104,           0.0020104
                 172,            0.021719,            0.018473,           0.0014979,             0.90852,             0.83486,             0.90083,              0.6231,            0.022017,           0.0075464,           0.0011603,           0.0019851,           0.0019851,           0.0019851
                 173,            0.021752,            0.019014,           0.0015155,              0.8998,              0.8307,             0.89732,             0.61369,             0.02208,           0.0076461,           0.0011485,           0.0019598,           0.0019598,           0.0019598
                 174,            0.022248,            0.019372,           0.0014639,              0.9305,             0.82087,              0.9088,             0.61985,            0.021886,           0.0074419,           0.0010179,           0.0019346,           0.0019346,           0.0019346
                 175,             0.02177,            0.018295,           0.0014756,             0.93105,             0.81719,             0.89816,             0.61823,             0.02189,           0.0074639,          0.00095428,           0.0019095,           0.0019095,           0.0019095
                 176,            0.021767,            0.018513,           0.0015918,             0.90901,              0.8411,             0.89122,             0.61054,             0.02221,           0.0075238,           0.0011545,           0.0018844,           0.0018844,           0.0018844
                 177,            0.021963,            0.018491,           0.0015207,             0.91115,             0.82856,             0.88842,             0.61747,            0.022305,           0.0074086,           0.0012682,           0.0018594,           0.0018594,           0.0018594
                 178,             0.02163,            0.018489,           0.0014229,             0.92025,             0.84196,             0.89629,              0.6182,            0.022464,           0.0073972,           0.0011083,           0.0018345,           0.0018345,           0.0018345
                 179,             0.02227,            0.018122,           0.0015394,             0.90728,             0.84828,              0.8986,             0.61159,            0.022529,           0.0074565,          0.00094888,           0.0018096,           0.0018096,           0.0018096
                 180,            0.021778,            0.019661,           0.0013868,             0.93136,             0.83213,             0.89449,             0.61405,            0.022219,           0.0073974,          0.00084071,           0.0017849,           0.0017849,           0.0017849
                 181,            0.021661,            0.018348,           0.0014917,             0.93945,             0.84761,             0.89603,             0.61004,            0.022292,           0.0074523,           0.0008188,           0.0017602,           0.0017602,           0.0017602
                 182,            0.021874,            0.018637,            0.001477,             0.95504,             0.81621,             0.88859,             0.61082,            0.022241,           0.0074711,          0.00096789,           0.0017356,           0.0017356,           0.0017356
                 183,            0.021778,            0.019129,           0.0014343,             0.91126,             0.85447,             0.88853,              0.6156,            0.022409,           0.0075619,          0.00094437,           0.0017111,           0.0017111,           0.0017111
                 184,            0.021544,             0.01862,           0.0013817,             0.91455,             0.85436,             0.90103,             0.61842,            0.022473,           0.0074841,          0.00097019,           0.0016866,           0.0016866,           0.0016866
                 185,            0.021699,            0.019022,            0.001384,             0.90697,             0.84762,             0.89273,             0.61822,            0.022376,           0.0074472,           0.0010004,           0.0016623,           0.0016623,           0.0016623
                 186,            0.021686,            0.017574,           0.0013235,             0.88376,             0.86784,             0.89882,             0.61917,            0.022408,           0.0074157,           0.0010802,            0.001638,            0.001638,            0.001638
