               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.020083,            0.021679,           0.0022733,             0.88734,             0.79813,             0.88353,             0.59756,            0.024398,            0.010404,           0.0015275,           0.0024473,           0.0024473,           0.0024473
                 155,            0.020132,            0.021274,           0.0022939,             0.89894,             0.80131,             0.89016,             0.60781,            0.023949,            0.010246,            0.001759,           0.0024214,           0.0024214,           0.0024214
                 156,            0.019936,            0.021429,           0.0021772,             0.91449,             0.77919,             0.88095,             0.59895,            0.024408,            0.010285,           0.0018264,           0.0023955,           0.0023955,           0.0023955
                 157,            0.020004,            0.020913,           0.0022859,             0.86767,             0.79632,              0.8768,             0.59881,            0.024659,            0.010341,           0.0015195,           0.0023696,           0.0023696,           0.0023696
                 158,            0.019902,            0.021927,            0.002276,             0.90013,             0.77825,             0.87268,             0.59882,            0.024248,            0.010355,           0.0017344,           0.0023437,           0.0023437,           0.0023437
                 159,            0.019616,            0.021654,           0.0022054,             0.81979,             0.85543,             0.87447,             0.59575,            0.024184,            0.010342,           0.0022354,           0.0023179,           0.0023179,           0.0023179
                 160,            0.019991,             0.02065,           0.0021708,             0.82502,             0.85662,             0.88518,              0.6025,            0.024069,            0.010387,           0.0018349,           0.0022921,           0.0022921,           0.0022921
                 161,            0.019753,            0.021729,           0.0020729,             0.87935,             0.80353,             0.88801,             0.61162,            0.024166,            0.010536,           0.0017017,           0.0022663,           0.0022663,           0.0022663
                 162,            0.019725,            0.022456,           0.0022698,             0.89675,             0.81583,             0.89727,             0.60701,            0.023998,            0.010444,           0.0016242,           0.0022405,           0.0022405,           0.0022405
                 163,            0.019397,            0.020785,           0.0020508,             0.88285,              0.8439,             0.90661,             0.61877,            0.023836,            0.010465,           0.0015768,           0.0022148,           0.0022148,           0.0022148
                 164,             0.01941,            0.021064,           0.0021611,             0.92193,              0.8018,              0.8997,             0.61381,            0.024122,            0.010391,           0.0015396,           0.0021891,           0.0021891,           0.0021891
                 165,            0.019614,             0.02042,           0.0019916,             0.89277,             0.84854,             0.90093,             0.60612,            0.024235,            0.010311,           0.0014822,           0.0021634,           0.0021634,           0.0021634
                 166,            0.019681,            0.021071,           0.0020897,             0.86339,             0.84676,             0.89485,             0.61065,            0.024136,            0.010342,           0.0016952,           0.0021378,           0.0021378,           0.0021378
                 167,            0.019549,            0.020985,           0.0020948,             0.92861,              0.8363,             0.90853,              0.6183,            0.023688,            0.010121,           0.0016597,           0.0021122,           0.0021122,           0.0021122
                 168,            0.019258,            0.020888,           0.0021416,             0.92111,             0.83309,             0.90754,             0.61895,            0.023627,            0.010181,           0.0014972,           0.0020867,           0.0020867,           0.0020867
                 169,            0.019116,            0.021697,           0.0020163,             0.90635,             0.82725,             0.89963,             0.61947,            0.023845,             0.01022,           0.0016061,           0.0020612,           0.0020612,           0.0020612
                 170,            0.019458,            0.020714,           0.0020072,             0.93588,             0.80756,             0.90154,             0.61487,             0.02367,            0.010265,           0.0016572,           0.0020358,           0.0020358,           0.0020358
                 171,            0.019534,            0.021401,           0.0021244,             0.94484,             0.79483,             0.90176,             0.61593,            0.023661,            0.010383,           0.0016466,           0.0020104,           0.0020104,           0.0020104
                 172,            0.019245,            0.020347,           0.0019918,             0.86524,             0.84096,             0.89724,             0.61323,            0.023622,            0.010475,           0.0017147,           0.0019851,           0.0019851,           0.0019851
                 173,            0.019305,            0.021136,            0.001961,             0.87851,             0.80987,             0.89249,             0.61309,            0.023751,            0.010439,           0.0018362,           0.0019598,           0.0019598,           0.0019598
                 174,            0.019452,            0.021294,           0.0019913,             0.91232,             0.81433,             0.90026,             0.61916,            0.023566,            0.010173,           0.0015658,           0.0019346,           0.0019346,           0.0019346
                 175,            0.019299,            0.020743,           0.0019149,             0.88509,             0.83079,             0.89084,             0.61356,            0.023519,            0.010216,           0.0019128,           0.0019095,           0.0019095,           0.0019095
                 176,            0.019155,            0.020787,            0.002104,             0.90128,               0.812,             0.88554,             0.60973,            0.023767,            0.010218,           0.0017927,           0.0018844,           0.0018844,           0.0018844
                 177,            0.019222,            0.020836,           0.0019086,              0.9033,             0.80793,              0.8863,             0.61326,            0.023448,            0.010254,           0.0018561,           0.0018594,           0.0018594,           0.0018594
                 178,            0.018886,            0.021174,           0.0018629,             0.91367,             0.81624,             0.88291,             0.61215,            0.023496,            0.010394,            0.001909,           0.0018345,           0.0018345,           0.0018345
                 179,            0.019195,            0.019914,           0.0019371,             0.92785,             0.81357,             0.88942,             0.61476,            0.023632,            0.010316,           0.0018181,           0.0018096,           0.0018096,           0.0018096
                 180,            0.018968,            0.021371,            0.001891,             0.94934,             0.79028,             0.89293,             0.61577,            0.023715,            0.010298,           0.0017472,           0.0017849,           0.0017849,           0.0017849
                 181,            0.019009,            0.020637,           0.0019085,             0.93061,             0.82315,             0.89721,             0.61223,            0.023991,            0.010221,           0.0016729,           0.0017602,           0.0017602,           0.0017602
                 182,            0.019017,            0.020652,           0.0017545,             0.91306,             0.82793,             0.89704,             0.61713,            0.024012,            0.010129,           0.0016999,           0.0017356,           0.0017356,           0.0017356
                 183,            0.018763,            0.019799,           0.0019127,             0.90835,             0.81819,             0.89145,             0.62042,            0.023898,            0.010178,           0.0018306,           0.0017111,           0.0017111,           0.0017111
                 184,            0.018901,            0.021032,           0.0018349,             0.92698,             0.80902,             0.88718,             0.61618,            0.024061,            0.010144,           0.0017721,           0.0016866,           0.0016866,           0.0016866
                 185,             0.01882,            0.020993,           0.0017209,             0.90864,             0.83287,             0.89634,             0.61168,            0.024024,            0.010124,           0.0018388,           0.0016623,           0.0016623,           0.0016623
                 186,            0.018581,            0.020143,           0.0017996,             0.90249,             0.81848,             0.89431,             0.61121,            0.023996,            0.010285,           0.0017692,            0.001638,            0.001638,            0.001638
                 187,            0.019006,             0.02178,           0.0018142,             0.90079,             0.82023,             0.89128,             0.60893,            0.024045,            0.010339,           0.0016808,           0.0016139,           0.0016139,           0.0016139
                 188,            0.019001,            0.021475,             0.00174,             0.86513,             0.84404,              0.8884,             0.60767,            0.024006,            0.010228,           0.0017503,           0.0015898,           0.0015898,           0.0015898
                 189,            0.018648,             0.02046,           0.0017647,             0.87861,             0.83671,              0.8957,             0.61022,              0.0241,            0.010202,           0.0016225,           0.0015659,           0.0015659,           0.0015659
                 190,            0.018653,            0.020988,           0.0018243,             0.91772,             0.79882,             0.89283,             0.60863,            0.024171,            0.010459,           0.0015893,           0.0015421,           0.0015421,           0.0015421
                 191,            0.018749,            0.021207,           0.0018099,              0.8946,              0.8264,             0.89642,             0.60584,            0.023788,            0.010433,            0.001682,           0.0015183,           0.0015183,           0.0015183
                 192,            0.018578,            0.020374,           0.0016112,             0.91577,             0.82612,             0.90236,             0.60928,            0.023962,            0.010429,           0.0015824,           0.0014947,           0.0014947,           0.0014947
                 193,             0.01834,            0.019676,           0.0017418,              0.8974,             0.83863,             0.90064,             0.61361,            0.024103,            0.010412,           0.0015041,           0.0014712,           0.0014712,           0.0014712
                 194,            0.018488,            0.019016,           0.0017394,             0.91488,             0.81899,             0.89467,             0.61306,            0.024231,             0.01046,           0.0014824,           0.0014478,           0.0014478,           0.0014478
                 195,            0.018496,            0.020127,            0.001774,             0.90304,             0.80692,              0.8936,             0.60958,            0.024205,            0.010404,           0.0015525,           0.0014245,           0.0014245,           0.0014245
                 196,            0.018175,            0.019895,           0.0016672,              0.8967,             0.82107,             0.89531,             0.61488,            0.023912,            0.010413,           0.0016541,           0.0014014,           0.0014014,           0.0014014
                 197,            0.018095,            0.020004,           0.0015579,              0.8821,             0.83966,              0.8944,             0.61396,            0.023896,            0.010394,           0.0017524,           0.0013783,           0.0013783,           0.0013783
                 198,            0.018168,            0.020668,           0.0016535,             0.89646,             0.82439,             0.89315,             0.61405,            0.023862,            0.010488,           0.0016479,           0.0013554,           0.0013554,           0.0013554
                 199,            0.018497,            0.020286,           0.0016959,             0.90888,             0.84029,             0.89791,             0.61584,             0.02408,            0.010548,           0.0015854,           0.0013327,           0.0013327,           0.0013327
                 200,            0.018253,            0.019837,           0.0016975,             0.93147,             0.80583,             0.89971,             0.62031,            0.023974,            0.010467,           0.0014848,             0.00131,             0.00131,             0.00131
                 201,            0.018305,            0.020083,           0.0016998,             0.90387,             0.82702,             0.90054,              0.6213,            0.023922,            0.010396,           0.0014134,           0.0012875,           0.0012875,           0.0012875
                 202,              0.0183,            0.020834,           0.0018039,             0.89218,             0.83459,             0.89657,              0.6218,            0.023778,            0.010365,           0.0014993,           0.0012651,           0.0012651,           0.0012651
                 203,            0.018081,            0.019935,           0.0016505,              0.9082,             0.82159,             0.89279,             0.61501,            0.023922,            0.010398,           0.0015014,           0.0012429,           0.0012429,           0.0012429
                 204,            0.018195,            0.019409,           0.0015777,               0.894,             0.83144,             0.89446,             0.61793,            0.024059,             0.01043,           0.0014794,           0.0012208,           0.0012208,           0.0012208
                 205,            0.018233,            0.019538,           0.0017396,             0.88521,             0.82613,             0.89001,             0.61751,            0.024091,            0.010506,           0.0015044,           0.0011988,           0.0011988,           0.0011988
                 206,            0.018192,            0.020102,           0.0016447,             0.88528,              0.8206,             0.88859,             0.61341,            0.023983,            0.010547,           0.0014756,            0.001177,            0.001177,            0.001177
                 207,            0.018051,            0.019949,           0.0016085,             0.87741,             0.83128,             0.88898,             0.61267,            0.024061,            0.010643,           0.0014928,           0.0011554,           0.0011554,           0.0011554
                 208,            0.017982,            0.020014,           0.0015912,             0.89798,             0.81436,             0.88629,             0.61137,            0.024031,            0.010588,           0.0015154,           0.0011338,           0.0011338,           0.0011338
                 209,            0.018099,            0.020031,           0.0015197,             0.93115,              0.7789,             0.88912,             0.61002,            0.024109,            0.010556,           0.0015411,           0.0011125,           0.0011125,           0.0011125
                 210,            0.017997,            0.020817,           0.0015673,             0.89416,             0.82381,             0.89957,              0.6121,            0.024223,            0.010487,           0.0015446,           0.0010913,           0.0010913,           0.0010913
                 211,            0.017702,            0.019722,            0.001542,             0.90899,             0.83117,             0.89756,              0.6151,            0.024253,            0.010472,           0.0014814,           0.0010702,           0.0010702,           0.0010702
                 212,            0.017974,            0.019908,           0.0014519,             0.91757,             0.80837,             0.88794,             0.61439,             0.02425,            0.010456,           0.0015757,           0.0010493,           0.0010493,           0.0010493
                 213,            0.017824,            0.019714,           0.0015558,             0.88787,             0.83101,              0.8915,             0.61131,            0.024169,            0.010379,            0.001644,           0.0010286,           0.0010286,           0.0010286
                 214,            0.017727,            0.019928,           0.0014456,             0.89329,              0.8427,             0.89178,             0.61631,            0.023863,            0.010338,           0.0016773,           0.0010081,           0.0010081,           0.0010081
                 215,            0.017898,             0.01971,           0.0015398,             0.88938,             0.83797,             0.89122,              0.6132,            0.024102,            0.010345,            0.001703,          0.00098766,          0.00098766,          0.00098766
                 216,             0.01772,             0.01968,           0.0014527,             0.89651,             0.82643,             0.88632,             0.61507,            0.024076,            0.010383,           0.0016968,          0.00096743,          0.00096743,          0.00096743
                 217,            0.017825,            0.019908,           0.0015488,             0.90119,             0.81431,             0.88836,             0.61549,            0.024118,              0.0104,           0.0017191,          0.00094738,          0.00094738,          0.00094738
                 218,            0.017653,            0.019555,            0.001483,             0.87168,             0.83228,             0.89198,             0.61557,            0.024036,            0.010352,           0.0017222,          0.00092749,          0.00092749,          0.00092749
                 219,            0.017834,            0.019638,           0.0014699,             0.89442,             0.81471,             0.88737,             0.61405,            0.023861,            0.010389,           0.0016484,          0.00090778,          0.00090778,          0.00090778
                 220,            0.017648,            0.020125,           0.0014749,              0.9167,             0.81239,             0.89548,             0.61714,            0.023742,            0.010355,           0.0016501,          0.00088825,          0.00088825,          0.00088825
                 221,            0.017779,            0.019366,           0.0014623,             0.93201,             0.80198,             0.89473,             0.61894,            0.023714,            0.010332,            0.001663,           0.0008689,           0.0008689,           0.0008689
                 222,            0.017644,            0.020442,           0.0014277,             0.92816,             0.81293,             0.89716,             0.61673,            0.023803,            0.010357,           0.0016205,          0.00084973,          0.00084973,          0.00084973
                 223,            0.017621,            0.019358,           0.0014555,             0.90136,             0.82555,             0.89184,             0.61267,            0.023819,            0.010363,           0.0015898,          0.00083075,          0.00083075,          0.00083075
                 224,            0.017438,            0.019446,           0.0014698,             0.88871,             0.84359,             0.89468,             0.61925,            0.023778,            0.010318,           0.0016051,          0.00081195,          0.00081195,          0.00081195
                 225,            0.017548,            0.020462,           0.0015173,             0.89072,             0.83611,             0.89526,             0.61552,            0.023774,            0.010356,           0.0016267,          0.00079333,          0.00079333,          0.00079333
                 226,            0.017642,            0.019567,           0.0014209,             0.89298,             0.82673,             0.89397,             0.61835,            0.023781,            0.010385,           0.0015422,          0.00077491,          0.00077491,          0.00077491
                 227,            0.017244,             0.01912,           0.0015092,             0.91006,             0.81351,             0.89509,             0.61896,            0.023731,            0.010424,           0.0015121,          0.00075668,          0.00075668,          0.00075668
                 228,            0.017124,            0.018713,           0.0013413,             0.92253,             0.81392,             0.90102,             0.61729,            0.023747,            0.010437,           0.0015771,          0.00073864,          0.00073864,          0.00073864
                 229,            0.017231,            0.018707,           0.0013543,             0.92464,             0.80887,              0.8997,             0.61791,            0.023831,            0.010467,           0.0016062,           0.0007208,           0.0007208,           0.0007208
                 230,            0.017234,            0.019771,           0.0013328,             0.88792,             0.85018,             0.89931,             0.61442,            0.023959,            0.010441,           0.0016283,          0.00070316,          0.00070316,          0.00070316
                 231,            0.017093,            0.019116,           0.0013215,             0.88008,             0.85821,             0.89363,             0.61605,             0.02396,            0.010507,           0.0016414,          0.00068572,          0.00068572,          0.00068572
                 232,            0.017271,            0.018081,           0.0013993,             0.93117,             0.81319,             0.89833,              0.6176,            0.023866,            0.010508,           0.0017116,          0.00066848,          0.00066848,          0.00066848
                 233,            0.017268,            0.019601,           0.0014547,             0.89186,             0.84339,             0.89264,              0.6153,            0.023858,            0.010529,           0.0017478,          0.00065144,          0.00065144,          0.00065144
                 234,            0.017335,            0.019726,           0.0014799,             0.88184,             0.84668,             0.89429,             0.61831,            0.023845,            0.010498,           0.0017474,           0.0006346,           0.0006346,           0.0006346
                 235,            0.017167,            0.020181,           0.0013843,             0.89453,             0.83466,             0.89558,              0.6167,            0.023944,            0.010497,           0.0016767,          0.00061798,          0.00061798,          0.00061798
                 236,            0.017073,            0.020462,           0.0013295,             0.91165,             0.81862,             0.89563,             0.61387,            0.023984,            0.010539,           0.0016068,          0.00060156,          0.00060156,          0.00060156
                 237,            0.017006,            0.018902,           0.0012378,             0.89481,              0.8314,             0.89438,             0.61473,            0.024036,            0.010501,           0.0016043,          0.00058536,          0.00058536,          0.00058536
                 238,            0.017065,            0.018809,           0.0012468,             0.89866,             0.82938,             0.89217,             0.61706,            0.024036,            0.010538,           0.0016604,          0.00056937,          0.00056937,          0.00056937
                 239,            0.016939,            0.019696,           0.0012991,             0.87503,             0.84738,             0.89154,             0.61071,            0.024114,            0.010588,           0.0016382,          0.00055359,          0.00055359,          0.00055359
                 240,            0.017155,            0.018947,           0.0012098,             0.88729,             0.83578,             0.89486,             0.61242,            0.024027,            0.010549,           0.0016395,          0.00053803,          0.00053803,          0.00053803
                 241,            0.017327,            0.019805,           0.0013311,             0.90489,             0.81975,             0.89281,             0.61345,             0.02394,            0.010528,           0.0016039,          0.00052268,          0.00052268,          0.00052268
                 242,            0.016857,            0.019944,           0.0013283,             0.87369,             0.84518,             0.89195,             0.61249,            0.023932,            0.010558,            0.001628,          0.00050756,          0.00050756,          0.00050756
                 243,             0.01693,            0.019627,           0.0013174,             0.90803,             0.81838,             0.89447,              0.6101,            0.023971,            0.010589,           0.0015972,          0.00049266,          0.00049266,          0.00049266
                 244,            0.016882,            0.019134,            0.001308,             0.88495,             0.84504,             0.89366,             0.60896,            0.023978,            0.010613,           0.0015552,          0.00047798,          0.00047798,          0.00047798
                 245,            0.016845,            0.018947,           0.0014178,             0.91434,              0.8181,             0.89438,             0.60956,             0.02397,            0.010623,           0.0015334,          0.00046352,          0.00046352,          0.00046352
                 246,            0.017219,             0.01968,           0.0014139,             0.87016,             0.85865,             0.89316,             0.61034,            0.023911,            0.010623,            0.001566,          0.00044929,          0.00044929,          0.00044929
                 247,            0.017106,            0.019006,           0.0012956,             0.91427,             0.82316,             0.89461,             0.61381,            0.023879,              0.0106,           0.0015782,          0.00043529,          0.00043529,          0.00043529
                 248,            0.017019,            0.018839,           0.0014011,             0.92189,             0.82719,             0.89623,             0.61709,            0.023837,            0.010585,           0.0015922,          0.00042152,          0.00042152,          0.00042152
                 249,            0.016881,            0.019229,           0.0012858,             0.92056,             0.82649,             0.89755,             0.61785,            0.023838,            0.010573,           0.0015811,          0.00040797,          0.00040797,          0.00040797
                 250,            0.016828,            0.018496,           0.0011879,             0.90758,             0.82907,             0.89546,             0.61688,            0.023847,            0.010572,            0.001595,          0.00039466,          0.00039466,          0.00039466
                 251,             0.01681,            0.019235,           0.0011933,             0.91283,             0.82388,             0.89391,             0.61674,            0.023843,            0.010568,           0.0016102,          0.00038159,          0.00038159,          0.00038159
                 252,            0.016905,            0.018466,           0.0012558,             0.92324,             0.81244,             0.89189,             0.61578,            0.023849,            0.010569,           0.0015941,          0.00036875,          0.00036875,          0.00036875
