               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.032528,            0.025435,            0.014503,             0.80522,             0.73413,             0.82184,             0.51217,            0.028354,           0.0078261,           0.0079978,           0.0071566,           0.0071566,           0.0071566
                 116,            0.033446,            0.025076,            0.014102,             0.79381,             0.71506,             0.80579,             0.50276,            0.028938,            0.007814,           0.0090134,           0.0071127,           0.0071127,           0.0071127
                 117,              0.0325,             0.02357,            0.014397,             0.78543,             0.77712,             0.82949,             0.51503,            0.028441,           0.0076401,            0.007255,           0.0070686,           0.0070686,           0.0070686
                 118,             0.03299,            0.025172,             0.01491,             0.80751,             0.76778,             0.84881,             0.53126,            0.027506,           0.0076206,           0.0067898,           0.0070243,           0.0070243,           0.0070243
                 119,            0.032249,            0.024251,            0.014562,             0.83152,             0.69858,             0.81849,             0.51203,            0.028318,           0.0077282,           0.0086597,           0.0069799,           0.0069799,           0.0069799
                 120,             0.03269,            0.023738,            0.014808,               0.808,             0.74988,             0.83862,             0.52469,             0.02708,           0.0077199,           0.0068771,           0.0069353,           0.0069353,           0.0069353
                 121,            0.032613,            0.024074,            0.013932,             0.89553,             0.66624,             0.82785,             0.52863,            0.026826,           0.0076371,           0.0075509,           0.0068906,           0.0068906,           0.0068906
                 122,            0.032546,            0.025586,            0.013787,             0.89466,             0.69267,             0.83586,              0.5319,            0.027262,           0.0075865,           0.0065946,           0.0068457,           0.0068457,           0.0068457
                 123,             0.03258,            0.024415,            0.013667,             0.81301,             0.74019,             0.82275,             0.52479,            0.027283,            0.007623,           0.0072517,           0.0068006,           0.0068006,           0.0068006
                 124,            0.032624,            0.024814,            0.013892,             0.83305,              0.7284,             0.83351,              0.5375,            0.026919,           0.0075285,            0.007749,           0.0067555,           0.0067555,           0.0067555
                 125,            0.032457,            0.026955,            0.014148,             0.81954,              0.7219,             0.82565,             0.52822,            0.027282,           0.0076703,           0.0075309,           0.0067101,           0.0067101,           0.0067101
                 126,            0.032891,            0.023358,            0.013405,             0.82909,             0.76342,             0.85094,             0.52944,            0.027724,            0.007594,           0.0065406,           0.0066647,           0.0066647,           0.0066647
                 127,            0.033359,            0.024158,            0.013024,             0.79631,              0.7468,             0.82644,             0.52722,            0.027213,           0.0076694,           0.0070263,           0.0066191,           0.0066191,           0.0066191
                 128,             0.03292,            0.025018,            0.014169,             0.89546,             0.67635,             0.82468,             0.51882,            0.027364,           0.0077366,           0.0076465,           0.0065734,           0.0065734,           0.0065734
                 129,            0.032207,            0.024421,            0.014184,             0.84735,             0.72614,              0.8419,             0.52802,            0.027636,           0.0076683,           0.0060956,           0.0065276,           0.0065276,           0.0065276
                 130,            0.031853,             0.02266,            0.013383,             0.86638,             0.69215,              0.8262,             0.51987,            0.027598,           0.0076402,           0.0069372,           0.0064816,           0.0064816,           0.0064816
                 131,            0.032049,            0.025723,            0.013475,             0.80749,             0.75988,             0.83642,             0.53907,            0.026907,           0.0077277,           0.0065359,           0.0064356,           0.0064356,           0.0064356
